body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Corynebacteriaceae|g_Corynebacterium|OTU_97_35394	3	2	5	9	0	0	2	0	2	3	0	3	0	0	0	1	7	9	5	2	8	5	11	4	0	0	0	0	2	1	1	0	1	3	1	0	0	0	1	0	0	0	1	7	3	13	0	5	7	5	2	17	39	32	50	69	0	11	0	3	0	6	0	2	7	4	4	24	0	0	0	3	0	5	0	2	14	134	2	4	0	1	0	0	0	0	3	17	0	0	41	10	10	0	0	0	10	13	5	56	1	29	13	19	0	0	14	1	1	0	0	0	3	11	5	17	6	8	0	21	1	7	1	3	2	3	2	1	2	0	0	4	1	1	2	7	0	2	0	2	0	0	8	3	0	1	16	17	0	0	0	0	0	6	1	7	0	0	4	1	3	7	0	0	0	0	11	9	3	9	0	1	5	10	0	0	0	1	0	0	0	0	8	6	0	0	0	1	1	0	4	2	0	0	2	7	0	1	0	0	7	7	0	2	0	1	1	3	2	0	5	5	2	4	7	9	0	5	13	2	0	0	2	0	5	28	0	0	1	4
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|OTU_97_35552	54	28	26	51	0	4	1	0	1	1	0	0	0	0	0	0	26	30	1	5	4	1	3	2	0	1	4	3	35	11	2	3	10	11	4	2	4	1	0	1	0	4	0	0	1	8	15	34	33	42	24	159	113	18	6	355	1	3	0	0	0	6	4	35	18	40	1	4	0	0	0	1	0	2	0	0	0	0	47	189	0	0	0	0	5	10	0	5	0	0	34	1	0	0	1	20	0	0	6	15	3	3	6	25	47	18	0	0	0	0	29	34	20	17	0	9	2	1	3	15	49	145	42	72	2	18	3	35	23	14	0	1	7	3	73	160	2	2	0	0	1	0	32	12	0	0	117	150	2	0	17	26	0	22	6	13	1	9	2	2	45	12	28	20	1	0	8	7	0	5	2	2	47	46	27	22	29	12	3	14	57	19	7	10	66	103	0	0	24	12	30	20	1	0	17	89	439	29	202	101	18	10	23	24	117	98	15	22	0	0	11	2	9	20	5	33	3	12	20	1	1	0	0	6	0	1	0	10	0	1
k_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|OTU_97_357	0	0	8	7	6	1	37	16	55	10	5	6	18	5	47	7	13	8	0	0	22	46	8	1	23	17	20	32	29	11	96	49	6	17	17	13	15	3	42	14	93	3	4	4	12	2	13	12	2	11	10	6	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	11	0	0	12	3	0	0	0	0	0	0	6	0	0	0	9	8	26	6	0	0	0	0	0	0	0	0	20	0	4	0	4	2	0	0	3	1	0	0	0	0	0	0	18	15	0	15	9	5	0	0	8	10	3	4	15	1	32	12	1	5	12	0	39	9	2	2	21	0	28	5	0	0	31	3	5	1	23	30	23	57	15	15	6	2	10	145	96	44	18	3	5	8	1	0	10	19	1	0	2	0	5	66	2	2	15	2	8	3	6	0	0	20	4	1	4	8	0	0	7	2	22	11	0	1	3	0	3	5	0	2	3	4	26	3	0	3	24	0	0	0	21	6	0	0	0	0	0	0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Porphyromonadaceae|g_Porphyromonas|OTU_97_35745	1	0	0	0	1	0	1	2	0	0	0	2	0	0	0	0	7	4	0	0	2	0	3	1	0	0	0	1	2	0	0	0	4	1	0	0	1	0	2	1	2	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	2	1	0	20	5	0	5	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	6	0	0	1	0	6	2	5	0	1	2	0	0	0	1	0	0	12	0	1	3	3	1	0	0	0	0	0	2	0	0	5	37	2	1	4	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	2	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	4	23	0	0	0	1	0	0
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|OTU_97_35751	0	0	1	0	9	2	2	13	5	0	4	16	6	4	3	2	1	0	0	0	2	1	5	1	6	5	1	1	5	9	3	2	7	6	4	1	1	0	3	4	13	1	1	0	2	1	8	10	0	4	1	1	0	0	0	0	1	0	0	0	0	1	0	9	0	1	3	1	2	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	1	0	0	0	0	1	0	1	0	0	1	2	0	3	2	0	1	0	0	0	1	0	0	0	0	0	3	2	1	0	0	0	1	2	0	6	1	2	5	0	0	0	1	3	2	0	0	0	0	0	0	4	2	0	0	1	1	0	0	0	0	1	0	0	0	5	2	0	0	1	2	1	0	0	0	0	0	0	0	2	3	0	2	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	1	0
k_Bacteria|p_Bacteroidetes|c_Flavobacteria|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|OTU_97_35794	0	0	6	0	0	0	2	3	4	2	0	1	0	2	31	59	0	1	0	4	2	8	3	1	0	8	4	1	6	1	1	0	2	2	15	8	7	13	6	2	0	1	0	1	1	18	2	14	13	25	7	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	12	40	14	9	0	0	0	0	6	12	0	0	1	2	0	0	7	0	0	2	1	0	3	8	0	1	2	0	8	12	0	0	1	5	2	5	23	22	0	0	22	7	0	0	9	18	0	1	31	16	1	3	4	1	0	0	3	16	1	3	14	12	0	6	0	0	2	6	6	0	10	9	0	0	6	2	0	3	0	3	0	3	8	9	8	7	5	6	6	6	5	4	0	0	2	0	1	0	1	1	1	1	1	4	11	3	1	1	13	28	6	1	0	3	4	2	0	3	0	0	0	8	0	0	27	4	1	1	4	9	7	1	0	0	4	23	1	0	3	13	16	2	3	5	1	0	5	24	2	6	0	0	0	0
k_Bacteria|p_Spirochaetes|c_Spirochaetes|o_Spirochaetales|f_Spirochaetaceae|g_Treponema|OTU_97_35798	0	0	0	0	0	0	0	14	0	0	1	1	8	0	6	0	0	0	0	0	6	7	0	0	10	1	0	0	1	3	4	5	0	0	3	5	0	0	2	0	0	0	3	0	10	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	1	0	0	0	21	6	0	0	0	0	0	0	1	0	0	0	5	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	1	0	0	0	21	7	2	11	4	4	5	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|OTU_97_35811	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	2	18	0	0	0	0	5	7	4	36	5	0	1	0	0	0	0	2	0	5	4	2	0	0	0	2	0	3	0	8	0	11	4	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	2	4	0	0	0	0	4	0	0	1	1	0	3	0	2	0	0	0	1	0	1	0	0	0	2	1	2	0	0	1	0	0	0	1	9	0	0	0	0	0	1	0	3	5	0	0	0	0	1	0	4	2	5	1	0	0	0	0	0	2	3	1	1	0	0	0	16	1	0	0	2	0	0	0	2	0	1	0	9	2	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	4	0	0	0	0	2	3	0	1	5	0	0	0	0	1	0	2	0	31	1	0	0	6	0	0	0	0	1	0	0
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|OTU_97_35833	0	0	0	0	6	0	1	9	0	1	3	1	27	4	2	0	4	0	20	1	13	6	0	0	13	1	4	1	4	14	4	0	4	0	8	3	0	0	3	0	0	0	0	0	7	0	2	1	0	1	2	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	9	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	20	1	0	0	1	0	5	0	3	0	0	0	0	0	5	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	1	2	0	0	0	1	0	9	2	8	0	0	0	0	0	0	0	0	2	14	0	1	1	99	10	0	0	0	0	12	0	0	0	2	3	14	1	0	0	0	0	9	3	32	26	29	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	4	0	0	0	0	0	1	3	0	1	0	1	6	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Cardiobacteriales|f_Cardiobacteriaceae|g_Cardiobacterium|OTU_97_3586	55	7	1	1	0	0	25	2	18	3	0	27	0	4	19	4	4	16	1	7	10	21	15	7	1	0	19	12	4	10	11	10	8	12	0	0	3	7	32	15	7	17	0	0	0	0	11	28	3	8	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	38	0	0	0	3	0	0	1	8	0	2	0	0	0	0	0	0	0	0	2	2	2	8	0	0	0	0	0	0	0	0	0	0	2	0	13	6	0	0	4	9	0	0	0	1	0	0	1	8	0	1	7	3	0	0	2	2	1	4	45	54	1	9	5	0	6	22	0	0	12	34	1	2	1	2	0	26	22	27	0	2	11	8	9	16	8	13	2	1	3	14	1	3	10	13	1	1	13	17	1	7	2	5	0	0	4	7	5	15	5	4	59	75	6	15	1	5	2	0	1	8	9	1	3	0	2	7	1	2	5	0	0	0	49	26	3	1	6	25	0	1	6	1	0	0	3	4	0	0	0	0	0	0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|OTU_97_35910	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	3	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	5	0	1	0	0	0	0	0	1	2	2	0	2	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	0	1	0	0	2	0	1	1	0	0	2	4	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	1	0	0	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|OTU_97_35921	0	0	2	0	0	0	1	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	2	4	0	0	1	1	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	7	0	3	4	3	0	0	0	0	0	0	0	1	0	0	0	6	3	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_35937	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	10	1	7	5	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	5	0	0	0	0	1	2	11	5	0	0	0	0	0	0	0	0	2	2	0	1	5	2	2	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	2	0	0	0	1	1	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	0	0	0	2	0	0	0	2	0	0	0	0	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_NA|g_NA|OTU_97_3594	1	1	0	1	1	1	1	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	3	4	0	0	0	0	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	7	0	0	1	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	2	6	0	0	0	0	0	0	0	1	0	0	0	3	0	0	4	4	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	3	0	1	1	0	0	0	0	1	1	0	2	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	5	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	5	2	0	0	0	3	0	1	0	0	0	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_35941	0	0	0	2	3	4	1	0	0	0	0	0	0	2	1	0	1	3	0	0	0	0	9	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	11	0	0	0	4	1	3	0	0	4	6	1	1	0	7	0	0	0	3	1	0	0	1	3	2	0	1	1	2	0	1	6	11	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	1	3	0	0	0	0	2	8	1	0	0	0	0	0	0	2	4	1	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	6	0	0	1	2	0	0	0	0	0	0	0	0	1	3	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	12	2	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Bacteroidetes|c_Flavobacteria|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|OTU_97_36	231	18	5	1	17	4	30	8	324	25	9	21	0	18	98	180	85	129	0	3	81	73	182	71	9	10	36	27	0	8	2	0	20	15	13	4	23	13	1	1	11	17	2	81	1	5	93	288	8	15	1	52	5	3	20	389	1	4	1	5	4	21	0	9	0	2	4	2	5	6	0	3	0	6	3	14	114	308	35	72	0	47	2	0	8	30	0	0	0	0	101	1	39	0	0	4	2	12	79	202	0	0	4	1	42	86	45	9	27	51	290	305	284	169	16	63	121	15	6	34	73	80	94	249	12	191	15	14	50	26	0	0	43	28	28	16	266	161	3	6	103	7	143	109	0	0	198	338	2	10	136	346	0	1	44	104	78	357	30	43	83	85	56	50	6	15	10	17	14	17	0	4	45	12	8	12	5	23	17	19	0	12	48	49	72	127	37	42	24	45	27	29	2	11	3	0	13	36	235	41	21	4	47	106	3	10	133	59	15	32	19	18	34	59	29	228	15	30	36	46	0	0	0	1	0	0	3	6	35	6
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|OTU_97_36017	1	2	0	0	0	0	6	8	0	0	3	20	9	5	18	7	0	4	0	0	11	8	6	4	21	23	4	3	14	16	16	8	8	6	7	8	3	3	0	1	15	0	2	0	17	9	80	95	18	56	11	83	0	0	0	0	1	0	0	3	10	3	1	4	0	0	2	0	1	1	2	0	3	0	0	0	4	6	3	0	0	6	1	1	7	0	0	0	0	1	17	3	11	0	0	0	1	0	16	19	0	0	1	0	1	1	0	0	0	0	1	0	6	2	1	1	10	2	1	0	5	2	3	2	7	3	1	0	3	5	1	0	5	15	20	0	26	14	40	22	1	2	9	3	0	0	4	1	9	29	22	28	0	0	2	0	11	11	17	7	7	13	5	5	9	3	21	15	0	2	24	9	0	0	32	13	2	21	10	4	0	0	3	9	6	5	14	1	6	3	6	0	0	8	11	3	30	35	17	1	26	1	15	6	1	2	3	0	14	6	15	30	49	37	8	3	4	2	10	2	0	1	3	53	1	0	0	0	4	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_36035	46	7	11	23	0	1	5	0	0	0	0	0	0	0	3	2	0	3	0	0	2	4	100	118	1	0	0	0	0	0	2	1	4	5	0	2	1	0	0	0	0	0	0	0	0	0	0	2	1	6	5	44	5	3	4	47	0	0	0	23	5	24	0	1	6	16	0	2	0	5	0	0	0	2	4	30	2	21	22	65	0	9	2	0	2	0	5	24	0	0	0	1	0	1	0	6	0	0	17	163	1	0	0	3	165	137	0	0	2	1	127	250	18	14	0	0	0	0	0	7	21	11	4	2	8	26	17	15	20	17	0	0	76	25	0	2	14	30	0	0	102	208	7	6	0	0	5	7	0	2	14	77	0	2	26	78	1	5	0	1	4	6	237	88	0	3	26	25	0	0	16	25	80	70	11	4	7	1	3	7	2	8	0	1	0	1	2	20	0	4	0	0	0	1	13	62	10	1	22	11	5	1	9	13	13	2	9	23	0	0	1	0	8	9	0	3	1	2	187	67	0	0	2	0	0	1	2	6	0	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_36092	11	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	19	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	1	0	2	3	2	7	0	0	1	5	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	2	1	10	2	6	3	26	0	0	0	0	1	0	1	2	0	0	2	0	0	0	1	1	0	0	2	20	0	0	0	0	41	46	0	0	0	0	27	38	4	2	0	0	0	0	0	0	11	9	10	1	2	14	6	3	3	0	0	0	8	4	1	9	14	19	0	0	2	19	3	5	0	0	4	2	0	2	3	20	0	4	1	5	2	1	1	2	2	1	11	9	2	5	3	7	0	0	5	2	6	7	12	16	1	0	0	0	0	1	0	0	0	0	0	0	3	8	0	0	1	1	1	2	4	0	6	4	5	0	0	1	2	1	24	36	0	0	1	0	5	4	1	1	0	4	33	13	0	0	1	0	0	0	0	1	0	0
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|OTU_97_36116	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	4	0	0	0	2	1	1	0	6	1	1	0	0	0	0	0	1	0	0	0	1	0	5	2	1	1	2	0	0	0	0	0	0	0	1	0	3	0	0	1	3	0	1	8	5	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	1	0	2	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	7	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_36127	0	0	20	4	1	1	7	2	35	1	1	8	0	0	1	9	0	0	0	0	2	12	31	21	0	2	2	0	2	2	0	3	0	0	0	0	24	14	9	3	0	1	0	1	3	4	0	2	0	1	0	7	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	5	51	1	0	2	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	11	0	5	0	0	0	0	4	1	3	2	0	0	1	5	134	59	0	0	0	0	0	1	0	0	0	0	1	1	53	53	33	2	0	0	0	0	1	0	5	5	0	3	0	0	2	8	0	0	6	10	0	1	1	0	0	1	0	1	0	0	1	0	3	0	2	0	1	1	2	1	0	0	2	1	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	4	5	1	0	0	1	0	1	0	1	1	1	1	0	0	5	2	1	2	0	0	0	0	0	0	1	0	0	0	0	5	1	1	1	2	6	0	0	0	0	0	0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Gemellales|f_Gemellaceae|g_Gemella|OTU_97_36154	3	0	16	10	0	3	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	1	2	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	3	0	23	0	14	2	0	0	2	1	4	4	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	13	2	4	3	0	0	0	1	0	0	1	0	0	0	0	213	520	0	0	0	0	2	20	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	5	2	0	0	3	12	0	1	1	0	1	1	0	3	0	0	4	4	0	0	14	12	3	7	0	2	0	2	0	0	3	0	0	0	7	13	0	1	21	1	23	14	0	0	2	3	11	17	0	0	4	5	0	0	1	5	4	0	54	14	0	3	3	6	0	15	0	1	2	0	6	1	3	4	0	3	18	1	1	6	0	0	1	1	14	10	1	6	0	1	5	11	0	0	1	4	6	13	0	0	0	0	25	3	0	0	4	3	0	0	0	0	0	1
